Nro,Sexo,Edad,"Nivel educativo actual","Misión Robinsón","Misión Ribas","Misión Sucre","Misión Cultura","No ha participado",Estudiante,Trabajador,Jubilado,"Ama de casa",Desempleado,"Trabajador independiente",Otro,Estado,Municipio,Parroquia,País,"Correo electronico",Poesía,"Narrativa (Novela/Cuento/Crónica)",Ensayo,Teatro/Dramaturgia,Biografía/Testimonio,Otros/Especifique,"Le atrae el tema","Le atrae el titulo","Conoce el autor","Se lo recomendaron","Es útil para el trabajo","Lo publicaron en los medios ","Ha recibido criticas o premios",Otros/especifique,"A Plena Voz","Arte de leer","La Revuelta","Se Mueve","Poder Vivir","Así Somos","Memorias de Venzuela","La Roca de Crear",NS/NR,"¿Le gusta leer?",Periódicos,Libros,Revistas,"En soporte físico","En soporte digital o electrónico",Ambos,"Préstamos Personales","Préstamos en Biblioteca",Comprados,Regalados,Internet,Divertirse,Informarse,"Mejorar en el trabajo",Conocimiento,Otro/Especifique,Científico,Poesía,Política,Técnico,Cuentos,Novelas,Historia,Cocina,Infantil,Autoayuda,Religion,Arte,"Textos Escolares","Textos Universitarios","Manuales (Agricultura, Fotografía, etc.)","Otros/ Especifique","¿Considera usted que se ha ampliado el acceso al libro y a la lectura en Venezuela con el Gobierno Bolivariano?","¿Ha comprado libros en la FILVEN?","¿Conoce usted la red de librerías del Sur?","¿Con relación a los precios en la actualidad, como considera los de la feria del libro?","¿Cómo considera usted la oferta editorial?","Servicio de atención de guias y módulos de información","Mantenimiento del recinto ferial","Promoción de la FILVEN","Condición de las instalaciones en general","Señalización de los stand dentro del recinto ferial","Atención de los expositores","Organización del evento","¿Recomienda este evento a otras personas?",Radio,Prensa,"Televisión ",Afiches/volantes,"Recomendación personal",Internet,Observaciones
11,Femenino,40,Universitario,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Baruta,Baruta,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
12,Femenino,41,Técnica,0,0,0,0,1,0,0,0,1,0,0,0,Venezuela,Miranda,Sucre,Petare,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,SI,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
13,Femenino,32,Universitario,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Sucre,Petare,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Si,Si,No,"Más económicos",Buena,1,1,1,1,1,1,1,
14,Masculino,58,Universitario,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Sucre,"Leoncio Martinez",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,SI,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
15,Femenino,24,Universitario,0,0,0,0,1,0,0,0,1,0,0,0,Venezuela,Miranda,Chacao,Chacao,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SI,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Si,Si,No,"Más económicos",Buena,1,1,1,1,1,1,1,
16,Femenino,44,Postgrado,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Zamora,Guatire,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,SI,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
17,Femenino,19,Secundaria,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,Candelaria,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Si,No,No,"Más económicos",Buena,1,1,1,1,1,1,1,
18,Femenino,21,Universitario,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,Miranda,Guaicaipuro,"Cecilio Acosta",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SI,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
19,Femenino,26,Universitario,0,0,0,0,1,0,0,0,0,1,0,0,Venezuela,Miranda,Sucre,Petare,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SI,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
20,Femenino,20,Secundaria,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,Candelaria,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NS/NR,No,No,"Más económicos",Buena,1,1,1,1,1,1,1,
21,Femenino,17,Secundaria,0,0,0,1,0,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"LA Pastora",1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SI,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
22,Femenino,21,Universitario,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,Altagracia,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SI,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Si,Si,Si,Iguales,Buena,1,1,1,1,1,1,1,
23,Masculino,22,Universitario,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,Aragua,"Jose Felix Rivas",Zuata,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,SI,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Si,No,No,"Más económicos",Buena,1,1,1,1,1,1,1,
24,Masculino,20,Universitario,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"San Juan",1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Si,No,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
25,Femenino,13,Primaria,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"El Valle",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SI,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Si,Si,No,"Más económicos",Buena,1,1,1,1,1,1,1,
26,Femenino,18,Universitario,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"23 De Enero",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Si,Si,No,"Más elevados",Buena,1,1,1,1,1,1,1,
27,Femenino,43,Postgrado,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"La Vega",1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
28,Masculino,33,Técnica,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Acevedo,Sucre,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SI,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Si,Si,No,"Más económicos",Buena,1,1,1,1,1,1,1,
29,Femenino,28,Universitario,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"San Pedro",0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SI,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,Si,Si,Si,Iguales,Regular,1,1,1,1,1,1,1,
30,Masculino,25,Universitario,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,"Los Salias","San Antonio Los Altos",0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,SI,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Si,No,Si,Iguales,Regular,1,1,1,1,1,1,1,
31,Masculino,25,Universitario,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"Santa Rosalia",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SI,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
32,Femenino,30,Universitario,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Sucre,Petare,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,SI,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
33,Masculino,22,Secundaria,0,0,0,0,1,1,1,0,0,0,0,0,Venezuela,Miranda,Sucre,"Leoncio Martinez",1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
34,Masculino,26,Universitario,0,0,0,0,1,1,1,0,0,0,0,0,Venezuela,Miranda,Zamora,Guatire,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,SI,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
35,Femenino,46,Universitario,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Vargas,Vargas,Caraballeda,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,SI,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
36,Femenino,37,Postgrado,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"LA Pastora",1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,SI,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Si,Si,Si,Iguales,Buena,1,1,1,1,1,1,1,
37,Femenino,34,Universitario,0,0,0,0,1,0,0,0,0,1,0,0,Venezuela,Miranda,Sucre,Petare,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
38,Masculino,13,Secundaria,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"El Valle",1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,SI,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Si,No,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
39,Femenino,45,Universitario,0,0,0,0,1,0,1,0,1,0,0,0,Venezuela,Miranda,"Cristobal Rojas",Charallave,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SI,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
40,Masculino,46,Universitario,0,0,0,0,1,1,1,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"San Agustin",1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Si,Si,Si,Iguales,Regular,1,1,1,1,1,1,1,
41,Femenino,40,Universitario,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Plaza,Guarenas,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,SI,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
42,Femenino,55,Postgrado,0,0,0,0,1,0,0,1,0,0,0,0,Venezuela,"Distrito Capital",Libertador,"Santa Rosalia",1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,SI,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
43,Femenino,21,Técnica,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Carrizal,Carrizal,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,SI,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Si,Si,Si,Iguales,Buena,1,1,1,1,1,1,1,
44,Femenino,31,Postgrado,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Zamora,Guatire,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,SI,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,No,No,Si,"Más económicos",Regular,1,1,1,1,1,1,1,
45,Femenino,38,Técnica,0,0,1,0,0,1,0,0,0,0,1,0,Venezuela,Aragua,Sucre,"Cm. Cagua",1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,SI,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
46,Masculino,44,Universitario,0,0,0,0,1,0,0,0,0,0,1,0,Venezuela,Aragua,Sucre,"Cm. Cagua",1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Si,Si,Si,Iguales,Regular,1,1,1,1,1,1,1,
47,Masculino,37,Postgrado,0,0,0,1,0,0,1,0,0,0,0,0,Venezuela,Miranda,Lander,"Ocumare Del Tuy",1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,SI,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Si,Si,Si,"Más elevados",Buena,1,1,1,1,1,1,1,
48,Femenino,56,Postgrado,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,Sucre,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,NS/NR,Si,No,"Más económicos",Regular,1,1,1,1,1,1,1,
49,Masculino,33,Universitario,0,0,0,0,1,0,1,0,0,0,0,0,Venezuela,Miranda,Guaicaipuro,"Los Teques",1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SI,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
50,Masculino,25,Universitario,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,Aragua,"Jose R Revenga","Cm. El Consejo",0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,SI,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Si,Si,Si,Iguales,Regular,1,1,1,1,1,1,1,
51,Femenino,24,Técnica,0,0,0,0,1,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,Sucre,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,SI,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Si,Si,Si,Iguales,Buena,1,1,1,1,1,1,1,
52,Masculino,17,Universitario,0,0,0,1,0,1,0,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,Candelaria,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Si,Si,Si,Iguales,Buena,1,1,1,1,1,1,1,
53,Masculino,24,Universitario,0,0,0,0,1,1,1,0,0,0,0,0,Venezuela,Miranda,Sucre,Petare,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SI,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Si,Si,Si,Iguales,Mala,1,1,1,1,1,1,1,
54,Masculino,24,Universitario,0,0,0,0,1,1,1,0,0,0,0,0,Venezuela,Miranda,Independencia,"El Cartanal",1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SI,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Si,Si,Si,"Más económicos",Regular,1,1,1,1,1,1,1,
55,Masculino,25,Universitario,0,0,0,1,0,1,1,0,0,0,0,0,Venezuela,"Distrito Capital",Libertador,Caricuao,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,SI,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
56,Femenino,30,Universitario,0,0,0,0,1,0,0,0,0,1,0,0,Venezuela,"Distrito Capital",Libertador,Sucre,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,SI,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Si,Si,Si,"Más económicos",Buena,1,1,1,1,1,1,1,
